Account Number,Location,Datetime,Account Currency,Product Type,Account Status,Financial Institution,Account Currency Balance,Base Currency Balance (GBP),Entity
256254888193,Malaysia,Sun Aug 14 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,095440.0450069.26-63173.7228718.7910251.69-21704.47,,Rodriguez - Spencer
256254888193,Malaysia,Mon Aug 15 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,079116.24,,Rodriguez - Spencer
256254888193,Malaysia,Tue Aug 16 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,027596.33-88223.5725973.64-53422.1668374.9179765.11-55460.44-73104.48-48355.3529114.07-56643.2363432.9870747.7173098.1464017.93-30854.227819.1-99755.6659529.99-1792.71-64622.9-15827.7566960.2494740.61-75230.8-48847.1923890.0650514.81-68042.96-53562.3165060-28576.09-3740.21-39044.0985682.77-51715.1496724.59-33168.33-4580.3467520.6638912.5488621.22-93725.68-17373.25-12099.48-59611.84-53234.2263498.77-50349.92-86655.3456239.77-84564.434431.1181055.0759591.76-13661.44-10135.34-4239.1275942.2581774.37-62417.25-160.43-82850.47-87088.06-16716.71-15702.43-86296.9372687.78-69476.98-59080.38-11668.98-9722.16-30051.04-20601.78-26263.39-10940.4849652.89-6849.8363295.59-39669.3984034.59,,Rodriguez - Spencer
256254888193,Malaysia,Wed Aug 17 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,064046.93,,Rodriguez - Spencer
256254888193,Malaysia,Thu Aug 18 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-37331.6786818.51-1073.727792.17-40239.1956301.9547202.251061.3718087.29-98786.61-15835.2264874.82-29783.19913211370.7464873.8370359.98-22822.48-33336.09-82746.3442114.32,,Rodriguez - Spencer
256254888193,Malaysia,Fri Aug 19 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-81448.89-80407.77-55273.3918283.74-41190.08-73698.6416588.67-70992.46-86484.6179099.3568327.5271091.49-75306.171932.76-88912.7756983.47-67495.433733.74-72514.96-19734.431917.1-19161.94-76285.32449.92-27243.52-5783.66-83226.33-84276-23854.254561.1-96281.92-12353.71-76630.7967292.8-62517.898518.02-1078.05-70726.65-3114.93-85360.4629820.02-28803.49-9216.224335.8993299.51-85558.8778289.9543239.27-28555.4-28739.858040.584924.41-13257.2993992.57-79712.9445330.01-81898.55-35463.2548942.66-21342.65-2965.93-64670.2725841.05-37201.958476.04-26375.4794130.5431184.8540983.72-37557.9533337.5957459.8560379.4711254.89-48459.664600.33-83704.4-52060.06-59950.2662171.79-2810.3-5970.9478644.86-98877.232112.33-41449.4943551.75-16083.4546740.17-91377.5458847.6645949.4369979.6445012.55-55652.12,,Rodriguez - Spencer
256254888193,Malaysia,Sat Aug 20 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,020990.7167031.22-59659.6142190.2490022.4312296.4178018.2331079.8236171.8924042.7-40377.726500.5667091.04-55181.77-25263.94-24798.353900.26-84605.27-95013.7562218.01-61706.7935453.89-25905.1492686.09-34759.32-21228.65-68918.9-93071.59-23196.8321928.6517504.55-97683.41-84814.9648918.2849060.7123526.496969.4775821.1124408.28-46409.28-90320.268846.34-28079.2588998.3487376.3632490.58-66084.21-63232.43-16117.07,,Rodriguez - Spencer
256254888193,Malaysia,Sun Aug 21 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-48755.0321168.4555585.96-84941.93-46432.5777201.26-86167.1754339.33-44380.9986502.71-3270.4678560.3719140.67-37445.683819.532790.76-90875.38-49360.590315.4376586.4412264.883611.4495936.1953954.156154.6737121.89,,Rodriguez - Spencer
256254888193,Malaysia,Mon Aug 22 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-3251.66-4682.89-67706.51-65315.5165968.93-83145.7-46513.86-21716.1963371.45-12806.7744507.14-56132.4935034.75-20263.8987384.65-14425.47-37815.98-93753.49-83107.41-69571.2885340.58-38221.8,,Rodriguez - Spencer
256254888193,Malaysia,Tue Aug 23 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-65335.98,,Rodriguez - Spencer
256254888193,Malaysia,Wed Aug 24 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-45075.13-31866.834422.5230677.08-93590.66-85601.9-81903.535042.6693272.0118644.77-19911.3295083.138227.2790584.954935339431.91-63991.4485658.21-55350.6114939.3982332.54-34130.4811151.98-19382.6215346.1877046.222658.63-63257.2911953.7120470.68-90804.75-50111.1574628.86-8778.44-71615.0783564-16401.4376976.97-38213.6557491.7231009.911833.6963259.32-18795.12-99420.17-86007.02-9895.5977767.22-26650.2121498.81-24483.98-98448.482953.9235067.4256337.1523728.37-15692.0940233.24-93499.0915653.92-17820.9882821.03-49928.836355.0717579.89-59519.53-54874.4723638.95-35867.059089.57-98085.312173.19-5430.3630391.9-11930.9175611.5779360.26,,Rodriguez - Spencer
256254888193,Malaysia,Thu Aug 25 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,024069.8686523.6920972.74-72205.74-8338.92-60813.444219.73-46304.3359785.1287743.44-73357.9418059.25-96220.0164508.6513953.1492201.54-30453.5289249.5280671.52-37374.3919382.4296850.52-42100.5473969.9252176.32-7526.94-74632.02-80765.3399490.46-18212.48-1429.79-7041.73-18874.48-31034.15-85734.7857135.9822239.5182164.3242244.8826265.7457187.58-43986.755729.355284.23-42075.4624751.55-90986.5-9674.06-21169.17-67031.925594.32-26179.8333267.965571.752335.8931649.4-88422.45-8335.7257015.04-28762.8424495.39-39055.81-98107.49-94325.98-44848.58-81302.01-55468.07-6362.1984019.12-67354-71107.2551284.01-2314.3522713.0529551.88-75998.0555116.16-75140.0928181.8488222.04-81257.94-36697.19-54058.9485320.9132466,,Rodriguez - Spencer
256254888193,Malaysia,Fri Aug 26 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-81656.45-25558.57,,Rodriguez - Spencer
256254888193,Malaysia,Sat Aug 27 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-54800.59-17229.92-27745.2-60099.1394825.84-32452.89-51813.4217684.0776111.0650893.9124182.3674919.3-1865.715471.9417766.8-47417.0596278.6266348.0512807.02-82853.64-28879.9784109.18-41508.7-53216.7716811.14-97971.18-89651.64-17144.8781206.8141444.23-53145.9562393.5897075.41-45778.43-26844.7990594.8999712.84-52631.94-27529.23-7057.02-17888.4664407.9-69680.4613541.61-68750.8330679.36,,Rodriguez - Spencer
256254888193,Malaysia,Sun Aug 28 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,068822.9595389.5874340.0640555.7569101.9-77112.7540184.0942762.09-61813.3967190.02-6078.11-56369.5564280.6-17079.5582958.8892521.89-12178.33-34916.2994992.1783291.27-74091.12-51493.7764314.79-48395.6396488.57-17762.46-96915.9639419.34-35219.81-46623.92-93452.3877416.57-88577.292027.35-38436.79-22962.982115.2-3217.24-38249.26-87199.05-77123.77-56663.81-90926.06-33323.36-74584.43-55437.74-25380.4520108.61-3287.1330411.9560038.04-72630.53-393612592.2386562.7326571.12-22519.3986410.4828125.91-42944.7415847.528390.5817335.817547.74-18880.87-73657.11,,Rodriguez - Spencer
256254888193,Malaysia,Mon Aug 29 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-132.940950.3969055.5358432.5690736.95-39837.47-17178.01-81650.91-94600.9127161.5182145.6996748.0383436.79-48991.33-89190.48-74995.1-28407.0972409.2923581.52-8235.2510237.75-58787.7861599.0371871.28-40117.2630431.0522497.31-91715.35-74485.012031324575.0851577.7538330.0762416.16-821.86,,Rodriguez - Spencer
256254888193,Malaysia,Tue Aug 30 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,084916.4-25998.662558054473.3238753.98-72564.283914.68-79704.09-21926.12-978.2559279.6-86509.6921054.5299861.614581.8936322.926762.2199726.623898.5444112.2156771.6187299.47-11322.8157385.4-69812.91-20524.269570.39-289.2139586.3318224.98-51781.78-30365.892162.6418768.29-13483.1217616.7764108.9135378.235373.8836235.19-10605.53-84696.62-4579.29-95449.38-62252.5635377.0946247.73-36808.8968848.58-33447.6182664.03-83204.69-8620.0689776.366039.133556.894851.1195404.5961809.8733734.959925.92-7762.3927047.4738927.82-51636.799254.61-31863.31-11919.2600.92-66456.762007.476286.881008.57-41946.9737760.83-39863.3246636.7-58116.93-25661.74120.8623105.1-26482.876113.81-81347.94-4658.84-74705.6917957.0463178.04-92740.5668635.6795036.3954480.73-77540.23-4005.2936501.2888777.8144650.7-9874.76,,Rodriguez - Spencer
256254888193,Malaysia,Wed Aug 31 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-61673-5478.428089.53-13697.26-34617.82-73006.3-8084.7928633.7335120.292446.6690066.4-9069.9681904.13-35292.8432373.6437990.7989181.8989502.18-23000.53-99914.418023.5678779.07-13338.11-9536.75-64720.16-92177.37-8037.4349513.52-58426.19-92218.15-30511.14-82161.03-44167.07-41390.7994995.02-49045.57-21194.12-22594.26-83979.44-10997.4995488.77-70790.34-60192.593694.71-90002.3427699.2566248.2892614.9755430.36-10400.78-26826.76-59453.61-94809.16-2492.04-81426.6617406.42-19652.45-16992.9623590.87-46803.84-90450.0190583.22-81126.74-88200.258905.45-33593.74-62534.75-7940.9374968.57-4446.51-89516.17-18334.0889366.4891995.02-27800.45-47785.05-17805.9259252.3474279.1329214.68-14336.24-18218.36-12789.4211375.45,,Rodriguez - Spencer
256254888193,Malaysia,Thu Sep 01 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-94984.118130.14-34475.0532407.5323996.9116664.27-83974.66-14343.1957656.4144615.9286550.31-83274.19-18540.5574187.8415879.17-12455.59-56896.86-31963.48-54650.4660210-21216.75-68098.52-58767.44-45068.23-52779.1686166.34-9977.6-94980.42235.614958.0819407.63-7667.2997950.8962350.67-4767.25-16707.2248221.7475496.25,,Rodriguez - Spencer
256254888193,Malaysia,Fri Sep 02 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,053228.97-49034.5390012.8511594.02-95945.3749782.48-6154.6984831.1-2893.6650614.2826961.7725223.06-24140.5280804.04-97603.6625975.818503.4645198.69-69011.7213392.3-16634.9386255.4474144.6491952.69-35352.76-249.78-95816.4535440.1971958.5712345.5321781.82-95166.43-40255.9197080.4190853.87-25556.59-58983.73-79372.3346695.6456293.47-66428.85-42586.5294290.3619007.6797150.79-93423.442454.3-9731593018.46-76557.83-22048.31-38571.42,,Rodriguez - Spencer
256254888193,Malaysia,Sat Sep 03 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,077970.9546915.42-78777.7251966.9449177.27-88469.3660145.146290.57-93152.63-89615.3531026.11-74036.33-58698.87-11841.92-78197.24-61659.3369797.81-77418.6793097.241069.041753.5226015.07-83176.9811016.77-78285.386944.43-86652.4730365.86-45066.666531.72-93342.1397513.5126813.1794537.55-87409.14-15431.34-27061.628021.57-38032.29-48370.08-97537.9769605.68804.2866735.06-98912.47-14434.5448080.06-51427.5511648.48-72717.135469.3566793.7728724.4665349.5960884.71-3893.6-47953.4527932.1612612-55767.8,,Rodriguez - Spencer
256254888193,Malaysia,Sun Sep 04 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,082396.5711259.993121.3580765.5936264.57-76031.51-87013.8174500.8-21693.1865324.33772.8-34416.09-92499.02-20665.41-87977.92-5680.4665130.5863893.6469216.3384799.22-2144.1483509.5177652.41-71485.0668518.2466520.51-70359.4575453.0182577.4842558-38455.3613944.8536043.5549071.37-91969.2184458.1882937.66-75301.93-50245.9496525.57-35454.5233789.78-7813.234649.64-9733.45-18399.9388470.2397969.52-85889.7870809.0889585.4712817.5554769.8778815.42-56410.96-77285.7762154.964332589090.5829594.1622060.3-36953.2997844.5-63832.67-24308.9660799.7299925.4785920.712690.23-77507.7-56558.22-68366.2991040.3130921.87-48716.16-27079.1838086.395515.2172308.98-1627.1359602.1650831.7354569.3957135.99-68417.26,,Rodriguez - Spencer
256254888193,Malaysia,Mon Sep 05 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,086965.7471344.5655452.3217463.3997144.8332188.8699291.966495.6287306.8851247.5651900.53-78769.3668498.47-99039.62-81333.648738.73-34797.0767933.32984.61-3786773049.79500306079.46-9802.87-10842.97306.9-20902.0236897.05-88662.3715323.4,,Rodriguez - Spencer
256254888193,Malaysia,Tue Sep 06 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-81169.4957942.4-62853.378925.876384.6652625.2456838.44-60809.7924226.9967442.9390126.5737030.1295922.14-86319.1186497.05-93343.55-97991.88-53112.69-6299.37-24921.1163728.9371661.7762080.34-68221.92-54720.97,,Rodriguez - Spencer
256254888193,Malaysia,Wed Sep 07 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-88294.64-22801.12-82430.14-62364.9-13086.13-52552.483164.69-57737.4875147.2871690.36-38868.47-66403.0795903.5898971.282052.8156866.83-17231.1511076.9224523.78-74839.3-37016.21-79935.94-12245.05-69552.66-10438.79-6198.3599599.02-5168.57-17277.1633099.43-38077.2271497.39-86663.9834905.3536180.849666.0320956.76-43651.6227600.2281944.9338949.82-17901.3838466.06-61973.65-78870.61-82546.8111019.626564.2293240.98,,Rodriguez - Spencer
256254888193,Malaysia,Thu Sep 08 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,032914.2255081.3730415.74-22551.69-22406.95-20641.07-94354.1-97998.21-65395.3157200.9593858.94479.5491142.9812948.72-30869.2658029.33-40929.05-90455.81-2996.56409.07-96172.0982258.43-33838.35-80038.2485224.5552215.667922.1950990.13-90323.6326247.02-35812.31-19354.5261678.4751731.6730781.13-15338.24-52146.48-19385.7275579-32202.4645489.24-53675.6883867.7789514.18-92022.1239754.74-72426.6962584.6416854.33-35471.7279341.3855471.7118097.54-29119.51-11477.1965917.08-47071.38-90557.34-45226.06-90150.08-89660.52-34360.0832749.8227.46-20476.99,,Rodriguez - Spencer
256254888193,Malaysia,Fri Sep 09 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,093869.828210.66-23579.5787416.8345296.0640973.12-65543.75-72144.62-32561.89-71440.86-34331.07-74211.4226740.0593641.9682175.81-53033.4531295.51-41794.7-19732.57-46414.84-51914.92-19565.8817695.1740465.67-83624.0842245.69-27895.22-49498.14-82807.7217270.1229948.4783422.367497.99-6222.31-52019.38-22997.43-29200.17-29300.6914602.37-34154.26-21985.64-2419.09-8524.8637525.06-15645.62-12078.842179.5766374.6681803.91-67643.6751452.5-3759.73-1041.9-43138.53-45646.41-82318.7342279.5-49980.715491.5191508.0445892.52-3007.9144473.39-25283.66-77870.3338142.7658195.5527870.395683.5530265.6126678.16-31542.6414493.8781003.343820.148514.5-88250.45-20721.07-69049.9380561.8172450.2594698.77-16986.8732389.01-53886.35-32841.58-26345.2167415.33-44365.24-80047.95-22112.8719781.8723807.75-1073.75,,Rodriguez - Spencer
256254888193,Malaysia,Sat Sep 10 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,08840.9874085.6721931.43-97419.9672835.2582569.09-26375.58510.0190397.83-71592.96-77976.93-91829.22-45379.28-94316.2577194.56-92145.57,,Rodriguez - Spencer
256254888193,Malaysia,Sun Sep 11 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,086859.43-71617.67-5311.73-9572.859254.7457642.5-7523.56-28058.2317296.534124.1324371.53-33791.28-70246.16-92400.95-27189.19-1724.07-952.7775321.61-2225.94-28320.8710431.99-58783.5374768.13-84529.92-42190.874391.566616.73,,Rodriguez - Spencer
256254888193,Malaysia,Mon Sep 12 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,06748.2232725.01-28216.88-70170.1444862.03-12753.33-24279.9729084.1341683.0445448.72-95407.1483463.1699757.530803.4376534.9980078.0851694.1890699.5791117.0667802.997125.8697266.44-71343.2736395.92-37971.72-88828.5822234.18-73782.3791853.8776149.8888837.99-89653.2848264.75-51102.5346332.6114385.4891736.9210860.5-10814.67,,Rodriguez - Spencer
256254888193,Malaysia,Tue Sep 13 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-53478.4947251.43-5348.28-60796.4935367.4893851.4615528.05-56680.7821824.1213626.9-61961.1565238.93-47322.0127015.2820527.2782018.538063.7149956.8689896.01-50106.84-20452.02-61802.27-40095.57-37344.58-1705.3327174.195411.93-84072.5484427.92-67799.01-50628.09-78729.823627.91-42520.48116.38,,Rodriguez - Spencer
256254888193,Malaysia,Wed Sep 14 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,056871.2678577.8784168.4886707.9561581.52-89665.9610842.122683.4976543.8820912.178.79-37883.1286418.7290882.8820429.22-89969.6557639.928670.18-94887.12-42852.17-54973.5991491.08-80669.02-57528.09-52444.45-41033.2-52824.94-63510.14-92943.61-8359.24-54703.76-1365.0752886.7753053.21-3626.2190275.05-19867.28-81694.12-21810.96-79031.6840208.2467539.41-20715.46-36302.6292042.515221.5950874.53-94834.9846404.74-16599.3946588.67-87164.6760810.1111944.6638890.1193197.8-33808.8875872.3828311.37-94874.75-61459.728266.4118462.9958094.94-57036.07-34599.7730608.03-30945.56-41460.5860987.96-61775.9175023.69-54653.2641979.8412481.4290423.14-5361.8211216.4710360.57-52408.74-74301.49-20704.0494599.03-7763.2385670.0315122.8587557.34,,Rodriguez - Spencer
256254888193,Malaysia,Thu Sep 15 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-49618.38-36613.17-55172.04-91456.25-85583.25-84396.72-22269.13-99292.5518775.16-45681.9827934.83-95419.518955.37-62517.87-64538.74-54274.6-55938.71-94879.6561179.4482496.5251116.98-46594.4366293.9628839.95-48406.86-18017.32-43307.3719185.4193962.04-17775.26-11443.64-80103.62-19420.0381319.95-61548.4710462.9368544.658818.6346885.1142832.2598198.4869276.11-13861.2758730.1557059.32-64050.9-44856.25-4471.88-68061.06-64188.3714340.0172269.9745980.4939724.64-46983.4650201.4444641.9436296.07-51303.1285478.22-11266.6870249.72-68946.4649228.9219690.434131.65-85470.3889594.48-88273.11-45419.42-77062.96-33065.9122042.86-67231.83-28942.65-36012.01-72078.3797646.9877753.9412981.3340348.19-64566.666183.13-47298.9510905.5229878.5325439.9887588.1471305.65-76107.8985825.8-92995.73-73176.33-54293.34,,Rodriguez - Spencer
256254888193,Malaysia,Fri Sep 16 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,015009.9724311.7830326.32-1235.3858917.3317125.1798205.58-51537.81-80651.8545155.118238.97-89736.1131439.2417690.59-91858.8466069.53913.77-10034.42-1962.4283275.31-16462.9-91206.5767465.9714055.72-77306.737512.497267.63-58453.26-49695.82-41640.6492151.8444269.44-48228.08-8056.89-86607.2942078.58-48614.32-64155.37-30728.7966511.7419120.478008.3238229.577679.26-45108.63-15089.5324230.9139063.07-55444.7719258.320338.258263.19-22747.7255725.1549799.5-52047.94,,Rodriguez - Spencer
256254888193,Malaysia,Sat Sep 17 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,026507.1616356.61-79716.7492111.34-84673.07-54643.22-49126.8281960.61-61764.882842.3655358.3674019.29-15599.73-98944.3137701.356915.5285239.22-87564.74-25809.87-81793.4323496.25-332.2823994.75-58644.88-23798.2596761.13-72303.3630286.9434728.0248551.2835322.54-87555.597999.03-57818.44-74989.94-91746.7-65503.321618.6835.99-88814.06-25393.0975439.541890.94-53944.9414835.8640112.05-75430.9847613.18-60184.6-27698.4827538.2-10945.97-39470.7978085.89-57648.7528239.4651053.67-28275.57-1027.7291949.85-34450.33-66708.34-13495.8649525.82-64279.8872029.4747817.8314938.5247538.84-41434.132830.9675423.3315777.07-37595.07,,Rodriguez - Spencer
256254888193,Malaysia,Sun Sep 18 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-97760.89-26167.6916003.96-90908.1-93301.0425565.6-4298.3565317.5567342.2244927.68-14259.51-35085.0795502.9334391.79-38865.6957552.78-51798.1452378.1314553.86-37363.73-17657.23-24602.0818148.31-82217.3336896.53-90079.1322324.2776141.4355723.3376722.54-30424.8741263.01-14059.98-97465.63,,Rodriguez - Spencer
256254888193,Malaysia,Mon Sep 19 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,086875.033092.8671458.92-88959.27-65484.41-57096.1376614.55-13645.16-596187681.7640346.1844202.02-55706.2498793.07-54158.9952884.2610783.5945881.27-17828.35-3461.66-9484.88-34431.4554230.7468485.7366320.3756872.64-96783.7388203.569138.6556469.55-66836.2630710.94-10239-34527.1513432.5537988.7322091.4617327.8485560.28-42571.744433.1448339.45-33404.0899262.66-64859.97592.28-24881.667073.44-14781.56-52031.45-33099.1-77525.76118.9326089.213374.89-16543.5852268.0460861.9519171.21-83936.03-36411.51-24800.13-35498.2584907.66-78694.4853094.5167533.6923252.59-58570.23-78074.48-32903.81-81355.83-83519.32-73814.0659134.627287.38-71077.5414189.97-83735.35-81062.415591.828456.9716229.189592.662770.2425748.0552804.6819.76,,Rodriguez - Spencer
256254888193,Malaysia,Tue Sep 20 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-37276.78-27667.41-9245.4590498.28-57035.53-11229.0137367.4155193.6229501.23-88349.76-71773.79-31876.8-14678.14-97273.647288.3225314.6483547.1576384.48-58550.07-79896.2981111.9764768.7284709.0142553.164827.7126422.97-58633.96-53619.38-56786.6562749.5-52624.91-81137.454258.88,,Rodriguez - Spencer
256254888193,Malaysia,Wed Sep 21 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,059597.18-56019.738310.3-62755.578485.28-82044.45-74020.57-7883.22-46086.9220600.4110751.8492584.9965205.34-81318.36-13415.53-55905.86-5744.05-97991.562670.9851323.964143.5910667.0686533.35-14569.5761782.03-44474.8452033.621525.37-2527.27-62289.2178015.381645.04-84702.3571617.35-36067.42-53805.99-63653.6633810.2831307.8-66901.64-6980.2148851.6286237.3-45531.8315133.888888.316537.6653564.5299445.58-84549.65-90490.7497037.61-31868.35,,Rodriguez - Spencer
256254888193,Malaysia,Thu Sep 22 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-99663.28-54962.11-37408.69-26366.48-5634.7941742.06-57100.2778205.7274083.59-51754.3215645.35-60660.6785073.56-55352.6791937.8-43037.5589200.06-16464.28-49664.7565866.4647079.59-61186.3990631.61-94235.62-18186.0216518.179643.19-35337.8571088.434683.37-7251.7265880.1735728.4231666.1825580.4826490.26-48904.09,,Rodriguez - Spencer
256254888193,Malaysia,Fri Sep 23 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,095768.38-64500.8329278.110952.448240.7222881.21-89705.8614556.4346492.03-33261.6-17793.1316404.01-51059.0352358.06-84745.5513315.9875327.4945209.038074.9-78521.1136912.3753589.33-6686.55-13199.1-39822.02-55807.95-83776.6897407.8134947.3433951.9165137.85-4021.2130376.7270551.81-66927.6-13860.57-75428.4228816.06-61495.55-53942.9566903.812818.06-21135.2697294.05-57774.43-59897.728850393503.12-47103.99-34721.18-92551.01-76845.6-14056.1730940.269056.71-58221.69-53067.37-37689.6664739.31-16345.3239473.3871305.8182386.85-51612.7-66238.7-88520.7267634.492490.61-78388.3-43668.18-60348.6551881.54-12329.5530051.3295990.87-62984.56-72285.4620165.4-66127.19-54645.1321878.62-14930.2923446.67-42514.27-6937.57-73179.45-33993.4-31336.23-50695.93-5131.752403.17-33130.77-1474.6-84974.38-95361.31,,Rodriguez - Spencer
256254888193,Malaysia,Sat Sep 24 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,029329.28-54629.7211277.36-23139.54-99734.668735.3373637.7120276.99-86361.9918964.57-39150.16,,Rodriguez - Spencer
256254888193,Malaysia,Sun Sep 25 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-59492.56-8911.89-12922.7-13342.745319.8157275.62-70151.36-83526.4572144.2760831.67-37983.44-20931.25,,Rodriguez - Spencer
256254888193,Malaysia,Mon Sep 26 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-70274.6772630.343160.2177300.955519.2449748.07-95509.21-90009.9994521.69-1432.45-76887.91-69686.9161403.7290914.8565387.49-53327.02-18056.6527028.38-78767.1216919.2146700.233074.8115961.2686584.0576243.95-17907.77-6794.8348762.02-97767.3266358.154759.2614612.344684.9650365.15-27164.3348684.185583.56-9342.062982.072236.93-36360.21-71357.6646978.3157286.6559250.01-88352.2897223.44-67653.6816695.57-29044.09-6628.68-10544.17-25097.2376776.93-9894.9533323.2240998.458930.9960647.6323078.4789104.4240765.67-57104.6649283.49-67332.0578537.757444.18-45244.85,,Rodriguez - Spencer
256254888193,Malaysia,Tue Sep 27 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-93304.8837573.7-60567.5320388.9797860.3670485.710785.7764572.436688.53-36926.5399866.1148025.15-48656.67-21570.240994.8211220.76-43914.7399539.91809.43-40748.35-858.69-46007.3838327337.99-27121.84-72513.3560461.32-62909.51-42294.39-82212.26-49854.4852959.848187.62-71751.6924881.2378688.8-28040.73-5536.23-87000.3732560.5350273.2356672.98-60813.64-413.1852317.655489.1-41363.34-68529.7437702.672596.66-46016.95-6014.1895441.2993564.64-26166.5322114.28-57098.03-63749.7196012.04-43092-62503.843197.127042.97-91753.1-18083.4596727.88-17085.65-98011.53-10863.5932330.5687258.7984228.0230248.6885243.7396493.2720757.237074.5415324.01-11712.93,,Rodriguez - Spencer
256254888193,Malaysia,Wed Sep 28 2022 00:00:00 GMT+0100 (British Summer Time),GBP,Demand deposit,,Bank of 14,0-62987.456971.520297.9186698.881427.88-69286.13-30515.06-76461.39-25126.195954.6297859.93-47633.72-14338.143752.7587671.459831.26-17335.47-10720.39-11552.922162.46-48683.62-22087.15-2107.7-37710.38-72200.79-72051.2527245.82-72882.01-30050.68-51197.0586116.9976267.37-47882.1294205.7786027.261167.6322047.17-88683.2736119.0411858.8570202.6378922.91-40080.9-81875.39-32025.8725539.4613245.7577227.68-12186.933499.9957172.3525690.39-14730.05-15085.9355415.9381522.92-42244.5210825.54-20711.1456271.9825138.69-69843.68-95008.36-78525.31-30114.5696772.351512.03-820.77-12838.03-63941.34-7614.46-17413.18,,Rodriguez - Spencer
